title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1 Bedroom,1 Bathroom,"$1,770 - $1,873
Plus Fees",775,Available Now,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1 Bedroom,1 Bathroom,"$1,763 - $1,821
Plus Fees",765,Available Now,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1 Bedroom,1 Bathroom,"$1,765 - $2,032
Plus Fees",936,Available Now,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1 Bedroom,1 Bathroom,"$1,660
Plus Fees",719,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1 Bedroom,1 Bathroom,"$1,660
Plus Fees",780,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1 Bedroom,1 Bathroom,"$1,685 - $1,715
Plus Fees",732,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1 Bedroom,1 Bathroom,"$1,735 - $1,765
Plus Fees",828,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1 Bedroom,1 Bathroom,"$1,785 - $1,815
Plus Fees",912,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
